cardId,exampleId,wordsBefore,wordsAfter,beforeHash,afterHash,rationale,reviewType,independentReview,liveTested
S199,S199-single-b,41,41,c12f5f7c5655d31cebde7552d078696e3aada955dadf809cc1d81df1dbb3de7a,258baa86d5df740be0a3aa03967b5d115bfcf4e6c030046ab57ac0b406b19ada,A reads old teamwork as enduring mutual understanding; current competition becomes another chance to invoke the shared signal.,internal-editorial-rewrite,False,False
S200,S200-single-a,41,42,0b3637c6be36962af548d5b74511011b29375e773a984cda8fca9caac82eee75,8f5d6a83604162024c8e7f17d92d80036dc5cb97429daed08cf82c69dce80e94,A expects a present advantage in repayment for a past sacrificed chance; B disputes the debt and A specifies its retained value.,internal-editorial-rewrite,False,False
S200,S200-single-b,41,45,72ccc4ab462379610fb24e3fe2dbc8b79d16d605d215f9e195112a77b47bc9d9,a78e993cd492c1342918b3ec96a749faa152dfa03fa9f3564f641eeb241ec4fe,A expects a present advantage in repayment for a past sacrificed chance; B disputes the debt and A specifies its retained value.,internal-editorial-rewrite,False,False
S201,S201-single-a,42,44,d4e12b72493a84bbcd1fb91ee8f1da9c736e862a4cb0e188db948533cfe5972f,5de657407c0ffeb60338b9682b7935b835c5340ed654aa9c412976afa8365690,A habitually clears obstacles and makes the cost audible; B's request to stop reveals how entrenched the role is.,internal-editorial-rewrite,False,False
S201,S201-single-b,43,44,e590baadfb178ef0e08410cb5472f3273670a67a0c9aa09261d5ce97dbe46cfc,d1537809091272ae430deae4f653088a424bd5c9f03bc22d95fbd2c0a6c99666,A habitually clears obstacles and makes the cost audible; B's request to stop reveals how entrenched the role is.,internal-editorial-rewrite,False,False
S202,S202-single-a,40,47,6aaf67242292a6b42bd24e26f9ce938f1a401aa84889ae33bb32935ccd736fcb,7df9b97cc0a45a515068080ac944fcc027ac0a43241ff62456f44b6ea91cd816,"A converts a score into a social balance; new outcomes alter whose turn or favour is owed, keeping the debt system consistent.",internal-editorial-rewrite,False,False
S202,S202-single-b,37,37,722ccfdca06581dad43f3593492ff8d1397853f0c44b32a7bfa67c72e3ce0c94,8f501d6c1c9e0bba1696471669dea5d2e7d5b9a698ee96f6ed53a4f2521d4bbf,"A converts a score into a social balance; new outcomes alter whose turn or favour is owed, keeping the debt system consistent.",internal-editorial-rewrite,False,False
S203,S203-single-a,42,38,c5e394733330d47ba6452fb64ef8555194c295f5845e7045cdcd796ba5ec1816,2c526eecf38a4364fdf78f658beb68260388d3c2239b66cd680aa2758a09cbf4,A makes the rivalry itself more valuable than the result; the next challenge is a means of retaining that connection.,internal-editorial-rewrite,False,False
S203,S203-single-b,46,37,f449dff33d29f533f413f259bdabc40445c4a0f1bc7c92ffd73cfb67be1da3db,1e0e890f14d3d52bc5e948294e7b7929cd57e86e493c82859b6cb13f72f88477,A makes the rivalry itself more valuable than the result; the next challenge is a means of retaining that connection.,internal-editorial-rewrite,False,False
S204,S204-single-a,39,43,1e2e88ae99038ae2f949eb817c2dd4dd7894b3703f3aee2cb032465ea359841a,5ce7e9edbd8e12c69b2500072058020b7deb1beae3cb5d6f71cb0d3a585e61e7,A treats a current choice as the unresolved old contest; B's attempt to reset gives A a precise reason the past is still active.,internal-editorial-rewrite,False,False
S204,S204-single-b,41,42,92fb8e4553789723f71c3a8e2258bebf9d4d66cd8bc2bcd98ac2d9b4329a450f,31e6d47827a6901a5b6efb29cc768a921795298dccf12e6d6027cbd73746c15a,A treats a current choice as the unresolved old contest; B's attempt to reset gives A a precise reason the past is still active.,internal-editorial-rewrite,False,False
S205,S205-single-a,43,40,40dfd7d4c99b22814ac6d0060160e1998fe01d8d8a0600dd0ca06bc84fe2ae1d,948a0a90ca2b234c181ae1e271da51d61c8f08dc27cdb23d06b5949092b73882,A envies success's effortless appearance and tries to outperform even the ease; B's observation forces a more strenuous performance of relaxation.,internal-editorial-rewrite,False,False
S205,S205-single-b,41,41,51b209435b4a4c2ea83db1fbae7e320c962edc051cdaa9d2e071205cefb142c7,34318309d9f18753e25eb6898008671827e8356645a1cea9d85b546bbd3bd326,A envies success's effortless appearance and tries to outperform even the ease; B's observation forces a more strenuous performance of relaxation.,internal-editorial-rewrite,False,False
S206,S206-single-a,37,41,e42d6d52fe0fe4a8d6cdc2e5b4a0bfe72c59962cf68a895a0344cb7a24ce49f9,24fc19b6dcdae11fb8b38cd932f396b54c3cf3d5096b744fa77963634ec5b6f3,A uses the conditions of an old successful period as the true measure of today; B's changed circumstances provoke selective restoration.,internal-editorial-rewrite,False,False
S206,S206-single-b,43,37,c707fd9e2b21d51a3496dd8e33bdbe429e89c9584757e225b98fbd93d1d7d20a,065184bad60a2fa7022dbda78514541f517207d63f584f1a3a9e43de502067c7,A uses the conditions of an old successful period as the true measure of today; B's changed circumstances provoke selective restoration.,internal-editorial-rewrite,False,False
S207,S207-single-a,42,40,87ecf2e60cecbab3b63bce0a924859d212b0405ed0f847ccd6ed86c11e325200,d9b3046254a040601f85ec3ce21f9a055bf12307ab65e495807d8024b250a999,A experiences ranking as loss of personal visibility; B's consolation is tested through concrete acts of recognition.,internal-editorial-rewrite,False,False
S207,S207-single-b,37,42,1c48ab2e8b36209dd5e78cf5f3eb8fa4e57fe58e96ce798d509cf36fc3851bc6,6b8f1c22df8931cbecbda79335392cf5c0faf84532aa22fd274f96b9d7eedcf7,A experiences ranking as loss of personal visibility; B's consolation is tested through concrete acts of recognition.,internal-editorial-rewrite,False,False
S208,S208-single-a,40,40,104fb96a58923044ed55ffa6e984c4d5454703f28403421390c568c9923d13eb,defad826806c0487d34531d6d6f0acf6c86440c9d4242212e1fd4fcc9270fc8b,A claims a voice because somebody else's risk imposes a cost; B's personal freedom is answered with a concrete bill or duty.,internal-editorial-rewrite,False,False
S208,S208-single-b,44,45,8c25b6976f24a205f1e9a53106d256b682119b15c5f7392d758681ea57156b14,f33fb3ac4b78ab36bef00d9de34a0455ed94caf52d391b5ebb265b133b9a311d,A claims a voice because somebody else's risk imposes a cost; B's personal freedom is answered with a concrete bill or duty.,internal-editorial-rewrite,False,False
S209,S209-single-a,45,44,6f48ff009d4ead17bc68cb90ae58205c4e797e87a091a8a2dbf2e1c95844858d,7820c0f7af3608218e82a37cb5a9e8fe5989d71c3dbcfd43c99aad5c1b1d6cd0,A keeps demonstrating usefulness to secure continued inclusion; B's unconditional welcome cannot stop A seeking the next concrete reason to stay.,internal-editorial-rewrite,False,False
S209,S209-single-b,42,42,084bd960aa59a929d10feb8ff8b21ff354b8d40fb73d6c084aa7777c6c803b58,bfa322ea08fe8c33b69f5f31fd5e9c8e59b87aa316fe4ace604b9f46c8a06b32,A keeps demonstrating usefulness to secure continued inclusion; B's unconditional welcome cannot stop A seeking the next concrete reason to stay.,internal-editorial-rewrite,False,False
S210,S210-single-a,40,48,bbd7a40904309f2991c896e162444031fcc76f8ed5701bbc8eecb2a6e4366ce4,b97a42ae32ea98f6d4143a96b10cd0af353e6dfee8259232c72cb301123dd617,A insists recognition include the cost of winning; B's short congratulations are expanded with specific sacrifice.,internal-editorial-rewrite,False,False
S210,S210-single-b,37,42,b26ea12d19212b1a814f1b1811018e0897a5764656dd84cf47af4f3f79619acc,2a02e7c897696ccf2a362e0a63e6053f39224deeb6ce09b2fb6b3398c3cf2dd3,A insists recognition include the cost of winning; B's short congratulations are expanded with specific sacrifice.,internal-editorial-rewrite,False,False
S211,S211-single-a,38,37,5eeaa034cfcfad386f8fdb60869bd94767f80dc71ad1aae49ff752181f1be036,c9e5cbd677f581aaaed288aecdff11cdf0dcea909ca130848a94ccf11e7b969d,"A requires proper recognition to finish even a trivial result; B's haste produces a smaller ceremony, not permission to skip it.",internal-editorial-rewrite,False,False
S211,S211-single-b,39,39,24c3e84f8c6655dd8b4dfa58ed8cc061e2acf87121f927f3853bacb484172d38,cb3a43d8fd9c95bac599cc0b622fd395d40fd739e3aeafa473420b90908deff2,"A requires proper recognition to finish even a trivial result; B's haste produces a smaller ceremony, not permission to skip it.",internal-editorial-rewrite,False,False
S212,S212-single-a,39,36,79766f5bb2249ee4c5e06311dcb4dd52f7258fc3a23a80a7130251ec76145d27,6d8b9ae3c01e32776155495ecf50114d1e2eb60e7b10ea966f759fd1edf39649,A treats a reversible small choice as elimination; B's mundane alternative gets framed as an irreversible cost.,internal-editorial-rewrite,False,False
S212,S212-single-b,40,41,5612fa17cb4c5e3cbfcae239dc4f3694eff918c63b9d75e02363c4250278b75f,31cd33f9a10bfd9beddffb68ce7a22e19e2ece8807ab25864c50a37129ef22da,A treats a reversible small choice as elimination; B's mundane alternative gets framed as an irreversible cost.,internal-editorial-rewrite,False,False
S213,S213-single-a,39,42,a214d11698c4ef7ed8b8acda8f624cf706ad79a6e1d5fadf4fedc7ddae6b9d0d,a4c48c71bd84a6990e61580df89fe2d86370d7cfe70b0d46b006eb2c1d81e990,A treats each loss as an exciting upgrade to the challenge; B's sensible reduction increases A's delight in comeback stakes.,internal-editorial-rewrite,False,False
S213,S213-single-b,40,36,9123bf4025c3db04e204e20f55052eb6c071d6753538dc19a392e845fef27441,92a6446d0fbeb324836116b4ba8ae61854a03ff62ae78d5b7eb3c02538fc5c49,A treats each loss as an exciting upgrade to the challenge; B's sensible reduction increases A's delight in comeback stakes.,internal-editorial-rewrite,False,False
S214,S214-single-a,39,41,adc5c2368ecf7e5ad91bf19ac62f9e15bbcec51910c62045d8e565c458e83380,25ace5a52d55a3978d67bd6d1407f68c3661b0e806533e5942f938ee29a29eac,A accepts winning and follows its material consequences; B's symbolic rewards are tested against real duties and bills.,internal-editorial-rewrite,False,False
S214,S214-single-b,34,33,a72098a34a62c23e8d0311a3f469b1117bd1aabaf54e92d85411a9cda8d71953,72b53012716986ad35ba66840a23106ec01b5ef4d7b66c9bae2d85db43889675,A accepts winning and follows its material consequences; B's symbolic rewards are tested against real duties and bills.,internal-editorial-rewrite,False,False
S215,S215-single-a,42,38,7edb5ec53035bfcd727f44cbc1e99c76949f0772a9e82d4093e1c14c5b6940bd,5d7f63848fb572d0a6c600f05801578c2fc16716f974442309323c6d5a619e3d,A makes one tiny disputed advantage decisive despite a much larger result; B's arithmetic only makes the fixation more precise.,internal-editorial-rewrite,False,False
S215,S215-single-b,36,29,7f47d379af98c37c070464655254d7807ba3035856d94c277594c68d15c93ae8,6e050b405a989ba6a8e51714623fe675381c9de283bf753552e70a6820413a46,A makes one tiny disputed advantage decisive despite a much larger result; B's arithmetic only makes the fixation more precise.,internal-editorial-rewrite,False,False
S216,S216-single-a,38,40,fd70553918eb90fd6851e84834956da07962a9c5f8da2aa3ac8383da51e6a11f,40f37707e91dee13bff58c0f08cf1fbcd3a385aa5d4e96220a8dd85f61b526aa,A interprets ordinary choices as moves in a larger contest; B's innocent explanations generate a new strategic reading rather than random props.,internal-editorial-rewrite,False,False
S216,S216-single-b,40,41,c9c1b443eb7995a29b18b5ea7dc25fbf9e798cb763e391efa5e34869cbdc77d2,1a322161db39760383f8e815caecead32334b83a625aee0770e0a16aad20ecf0,A interprets ordinary choices as moves in a larger contest; B's innocent explanations generate a new strategic reading rather than random props.,internal-editorial-rewrite,False,False
S217,S217-single-a,42,38,f6e8b520943fee3f59db3bb551e78bd39ebf7f29d08ee2014dacbd7e7cabc4ae,55761c722f7e3fcf089a638940c121f9cd664d9f2afc975186e465fd8a269606,A's decisive ruling contains a specific escape clause; when B relies on the ruling A reinterprets that same clause.,internal-editorial-rewrite,False,False
S217,S217-single-b,39,32,338ce01cfbfd88c974c7153b6ffcf2af840f19e8066e0a801bba4e7ea50e53cd,725b0d6c1499e812801db7c674774b4c16142c5ae039ccca188413d10ed8d974,A's decisive ruling contains a specific escape clause; when B relies on the ruling A reinterprets that same clause.,internal-editorial-rewrite,False,False
S218,S218-single-a,45,43,220bbee7bcdce4de0b8c5bf57d26201181a4a37ebce855120ae16d2216b7b84f,4f67821a20724086c9e7bca1fcb29b0e60e21942960b461457422a58af7ce6d8,One concrete credential repeatedly shifts actual deference; B's correction changes who A treats as entitled to decide.,internal-editorial-rewrite,False,False
S218,S218-single-b,39,38,7a99a6a213af16fbcf098698b7059c0b39d3a8bef7bd97113a8e87289c6df389,ef5f84292a048c434f2184308348049f98d6c495ac2639bb65329f2200db1d5e,One concrete credential repeatedly shifts actual deference; B's correction changes who A treats as entitled to decide.,internal-editorial-rewrite,False,False
S219,S219-single-a,40,41,fb021b8cf2cbd065218f52e02c11ab9605b031210526d65dfc013cfbc2f306b3,32b4cf1f781ebea9fee97db76ee640526ff9b86a41b1110dc8ceea9cb11c49f2,A performs expertise around one named blind spot; every return to it intensifies tactical delay while other expertise stays credible.,internal-editorial-rewrite,False,False
S219,S219-single-b,37,41,04093669ba45ed9bccef34c8e4a8084242a04f4918a8dc1cf7f5bf6da4ed8601,e41270aee1176dbea232e3acc75c84535bc3d0e8523e215e36ef73c41122ce4e,A performs expertise around one named blind spot; every return to it intensifies tactical delay while other expertise stays credible.,internal-editorial-rewrite,False,False
S220,S220-single-a,39,39,acc993239e15f4c5455eff791dd42ef940bef5403025fea1564157c93d874b7c,63bbb713cfa28e72cfde86d957e62e85a2df8377d73f50296948270d14c4d371,A's confident insider memory almost fits; each contradiction is blamed on changes to the group rather than ignorance.,internal-editorial-rewrite,False,False
S220,S220-single-b,42,39,3e86ab5fa86f61e76d7c4059444b82578161013d17d210c10339bcee14c026ac,e0bfcaff3269ff0abd2a6680aa65a6d504abd104fd3795cd2d6151eb94258a73,A's confident insider memory almost fits; each contradiction is blamed on changes to the group rather than ignorance.,internal-editorial-rewrite,False,False
S221,S221-single-a,35,37,7d4512ac3ccb2b5e6a56fd854ef76759287fb05f978f56de41974c8edf10cf1b,2e546cd4439bdd3634aee12547d26173a6b23a39acde93c89bc04e977719ec81,Each correction is reclassified as a deliberate teaching test; the final reversal credits A with having taught the correction of A.,internal-editorial-rewrite,False,False
S221,S221-single-b,36,44,aca28bb61dd5907826f46edfbdae8c23e5e52a148122c5254fcf5ccb33cb7d93,a1879cefffcced52dabd00c84d9d21ed0d2fd5a9e68238cc22e5b7be431336a3,Each correction is reclassified as a deliberate teaching test; the final reversal credits A with having taught the correction of A.,internal-editorial-rewrite,False,False
S222,S222-single-a,44,49,9de1c387ea0a3db42a156de3f2cda2f08b377b3f276a1ea1a0f57bbc76ae5bb4,c53e4779ffdc27d0766501415a30f30559ab58e5f024681a684769ce08cc9398,A delays naming a specific source of leverage while B commits to an explanation; its eventual reveal recontextualises that explanation.,internal-editorial-rewrite,False,False
S222,S222-single-b,38,45,e25ce7c3301b908ee9b7667e83f53c1868d5c8ed1a009c5bcbd01de5bfcd978b,a243fc508a47b0256d83577caff00adce9307b9d5cdb12f98640bede4b49fbd7,A delays naming a specific source of leverage while B commits to an explanation; its eventual reveal recontextualises that explanation.,internal-editorial-rewrite,False,False
S223,S223-single-a,45,47,202481fd92e89edcf461ea1a27838b9359f7a223dc7e67029a4ba95bfae2aa5e,e7533e756188806c29ab489836ec8d09eceb5415590296d3ca85a5f0108ccea8,A returns to the same factual memory with changing emotional meaning; B adds context that turns comfort into evidence and then grievance.,internal-editorial-rewrite,False,False
S223,S223-single-b,42,45,e9c9bee4201577f0d29a305e765c9b54194b8d534e9ebe6a09537c9766fefbe3,e70e813687bbb154e35eb1323b95267a46b24445616466d636f6e0b8e2c7df63,A returns to the same factual memory with changing emotional meaning; B adds context that turns comfort into evidence and then grievance.,internal-editorial-rewrite,False,False
S224,S224-single-a,44,44,39ea82a1b15e0958d9a0c660f4cbde9b59b260856532c279d8a79c7d2e087b9c,cf560b5005a159696060ff9ba0e2eed81e6594ff0a260f27b45f4a87d5f90e5d,A recalculates obligation after acceptance or refusal; the same favour reverses direction instead of introducing a new unrelated debt.,internal-editorial-rewrite,False,False
S224,S224-single-b,40,40,795a7302763c78e283036212ac03ab4bf21f0cb83705e17041952ba3243c7b8b,be9ea95b047c9fc0fe1ff8aba1bc68cd5100055f8e0e94a0a81a94a1ad2e8ba0,A recalculates obligation after acceptance or refusal; the same favour reverses direction instead of introducing a new unrelated debt.,internal-editorial-rewrite,False,False
